sep=;
Kunder
Forsikringsnummer;Etternavn;Fornavn;Kunde siden;Fakturaadresse;Ubetalte erstatninger
10391;Lien;Halvard;2017-2-7;Råbekksvingen 97;97607.0
10392;Bjelland;Karolina;2015-1-10;Vikerhavna 46;14240.0
10393;Søfteland;Daniel;1996-10-7;Verftsveien 88;36625.0
10394;Moen;Julia;2012-8-18;Orestien 82;57801.0
10395;Larsen;Henrik;1997-6-4;Henrik Steffens gate 18;93662.0
10396;Haugerud;Leo;1997-2-16;Sagberget 40;84944.0
10397;Westby;Sofie;2019-5-20;Byggveien 84;93244.0
10398;Holth;Amalie;2016-5-13;Østre Agnalt vei 28;81380.0
10399;Skog;Johanne;2011-3-23;Råbekksvingen 74;35380.0
10400;Iversen;Sara;2007-8-11;Strandgata 43;90144.0
10401;Christensen;Sigrid;1996-8-25;Dagmarbakken 11;59058.0
10402;Lund;Isabell;2017-8-16;Signalvegen 39;46479.0
10403;Opstad;Hans;2004-2-17;Grankollen 24;70994.0
10404;Skjetne;Vebjørn;1996-3-23;Sinsenterrassen 59;89892.0
10405;Berg;Solveig;2013-1-2;Trestegveien 45;93536.0
10406;Olsen;Daniel;2006-4-7;Sjøvegen 77;91134.0
10407;Haugerud;Tilde;2015-5-9;Parkveien 27;80711.0
10408;Erland;Emilie;1998-11-19;Elsbuneset 21;85549.0
10409;Skaugen;Carl;2013-5-2;Sidsel Sidsærks vei 85;29347.0
10410;Noreng;Sofia;2006-5-21;Hauges vei 78;38705.0
10411;Bø;Tobias;2013-12-2;Englandsvegen 61;64384.0
10412;Bashir;Leander;2003-11-18;Øvre Bøkeligate 24;70135.0
10413;Somby;Daniel;2014-3-3;Tampereveien 11;97117.0
10414;Larsen;Elena;2003-4-16;Myrveien 7;44924.0
10415;Strøm;Colin;2009-11-27;Skomværgata 35;16629.0
10416;Strand;Ida;2013-12-1;Hofsfossveien 72;25670.0
10417;Øie;Victoria;2003-1-17;Kirseboms vei 99;60901.0
10418;Alme;Anna;2006-9-19;Sivertvegen 72;27357.0
10419;Jacobsen;Eirik;1997-8-17;Stivivegen 78;80988.0
10420;Kjørsvik;Sebastian;2011-6-23;Sandmovegen 61;8365.0
10421;Dahl;Amanda;2005-1-9;Orekåsgata 80;77883.0
10422;Erland;Celine;2014-4-22;Lindemann Bulls vei 97;91247.0
10423;Enoksen;Hanna;2013-9-20;Ytterseinesveien 97;97091.0
10424;Larsen;Emily;2008-2-15;Longhammarvegen 53;65879.0
10425;Karlsen;Mie;2001-12-26;Langneset 66;37929.0
10426;Larsen;Liam;2017-5-9;Nesttunkollen 93;20676.0
10427;Johansen;Noor;2014-3-15;Serinelystveien 45;80996.0
10428;Norman;Mikael;2015-10-3;Trestegveien 46;6639.0
10429;Eriksen;Angela;2000-11-0;Pettersand 62;23396.0
10430;Amundsen;Mathea;1996-7-1;Harestien 41;73767.0
10431;Antonsen;Aurora;1995-2-22;Øverlandsvegen 56;37008.0
10432;Mørk;Herman;2009-3-3;Stivivegen 91;83072.0
10433;Stenhaug;Sofie;2019-10-26;Myggveien 69;68589.0
10434;Lorentzen;Live;2016-5-27;Conrad Holmboes veg 71;83418.0
10435;Johansen;Håvard;2004-0-2;Dansrudveien 36;81279.0
10436;Risnes;Oskar;1999-12-23;Falsens gate 64;58164.0
10437;Andersson;Vilma;2015-0-14;Kragstadveien 48;50059.0
10438;Tharaldsen;Thea;2007-4-5;Embetsveien 47;36175.0
10439;Digre;Malin;2004-7-11;Trimveien 35;48910.0
10440;Borchgrevink;Ayub;2005-8-12;Kragstadveien 23;40226.0
10441;Moi;Oliver;1995-2-15;Munkerudkleiva 18;88069.0
10442;Aas;Kaja;2019-6-0;Oppsjøveien 99;11383.0
10443;Olsen;Julian;2016-6-13;Øvre Bøkeligate 72;48052.0
10444;Andersen;Thomas;2001-6-17;Tungen 9;37812.0
10445;Kaur;Henrik;2000-7-8;Eventyrvegen 89;19291.0
10446;Wang;Fatima;2013-4-4;Steintangvegen 13;76961.0
10447;Bjørvik;Iver;2013-9-10;Stunnerveien 32;96046.0
10448;Reinertsen;Karl;2008-11-25;Harestien 76;3142.0
10449;Karlsen;Alexander;2014-9-25;Ilikroken 96;3416.0
10450;Kolnes;Lea;2014-5-10;Sorrisniva 28;60886.0
10451;Amundsen;Olav;2000-3-20;Hans Dahms vei 22;35179.0
10452;Tonstad;Noah;1997-7-21;Sollivegen 13;32219.0
10453;Hovland;﻿Emma;1998-10-3;Lillealteren 63;69600.0
10454;Røisland;Celina;2007-2-22;Odins vei 100;18577.0
10455;Varhaug;Noah;1999-2-28;Sletta 52;98896.0
10456;Graff;Jenny;1996-0-14;Østre Agnalt vei 41;57396.0
10457;Jenssen;Maciej;2017-11-5;Krebs gate 77;400.0
10458;Mellemstrand;Lara;2016-1-14;Rødhettestien 14;48934.0
10459;Moe;Martin;2004-7-10;Sørumgata 89;55665.0
10460;Brox;Sofia;2012-9-24;Leif Tronstads plass 96;97167.0
10461;Nørstebø;Maja;1996-5-1;Kragstadveien 91;23078.0
10462;Olsen;Andrine;1996-3-23;Elvegata 40;95717.0
10463;Sannes;Emily;2006-0-10;Bernt Balchens vei 64;9142.0
10464;Lie;Gabriella;2000-7-16;Balders gate 88;76935.0
10465;Pedersen;Celine;2003-3-17;Isnesveien 14;65654.0
10466;Pedersen;Elias;2015-11-24;Hunstein 22;21327.0
10467;Ahmed;Viktoria;2007-10-28;Leitebakken 11;4941.0
10468;Johansen;Elina;1997-5-6;Nesttunkollen 28;77962.0
10469;Haarr;Amalie;2018-3-7;Nordliskrenten 19;9683.0
10470;Madsen;Thea;2003-10-3;Brevikveien 63;1569.0
10471;Hansen;Henrik;2003-5-22;Lillehauger 18;67510.0
10472;Bjørndal;Jonathan;2007-11-13;Grensen 73;1582.0
10473;Øye;Tilde;2016-11-15;Lunas vei 95;82075.0
10474;Lund;Olav;2011-7-20;Nordre Skuteviksveien 78;99923.0
10475;Ringstad;Johannes;2016-9-27;Røykåskroken 2;23410.0
10476;Larsen;Ingrid;2009-5-3;Barbugårdsveien 11;95164.0
10477;Rønningen;Håvard;2013-11-4;Borgveien 98;88687.0
10478;Nysæther;Oscar;2005-1-25;Rødhettestien 10;75798.0
10479;Forsmo;Edvin;2006-5-2;Espentunet 17;50362.0
10480;Nørstebø;Eira;2017-12-4;Ålmoveien 57;51088.0
10481;Tønnessen;Viktoria;2001-7-15;Matrosveien 13;48201.0
10482;Sveum;Ayla;2000-11-15;Bodinveien 38;2984.0
10483;Aarum;Celine;2009-11-4;Nedre Kristianstens gate 13;90815.0
10484;Øie;Even;2016-2-18;Mørkvedtråkket 36;80497.0
10485;Skogen;Max;2011-3-21;Ytterseinesveien 2;78851.0
10486;Vollan;Sebastian;2006-3-25;Daniel Bildts gate 87;47121.0
10487;Heiberg;Dominik;1999-0-25;Ladetrøa 32;36331.0
10488;Tonstad;Leander;2004-6-15;Hauges vei 21;13489.0
10489;Nordby;Jonas;2000-1-4;Gaupevegen 91;12199.0
10490;Larsen;Sofia;2017-11-2;Kråkemyro 53;84025.0
10491;Hansen;Guro;2017-11-0;Daniel Danielsens gate 94;41368.0
10492;Eriksen;Julian;2004-9-19;Sannerød 77;45516.0
10493;Svee;Filip;2013-7-14;Songe terrasse 34;5668.0
10494;Mohamed;Nikolai;2007-6-14;Solskinnsvegen 13;5089.0
10495;Karlsen;Adrian;2007-10-23;Malmveien 69;32097.0
10496;Harkestad;Mathea;2001-1-14;Berghusvegen 89;37286.0
10497;Forsberg;Elise;2008-10-1;Bruksvegen 54;30628.0
10498;Strøm;Alva;1997-10-1;Lillealteren 61;70057.0
10499;Sørensen;Mathias;1997-10-0;Londalen 96;47153.0
10500;Grønås;Thea;2005-7-6;Nøklebytoppen 46;80697.0
10501;Sunde;Marius;2011-5-0;Østgårds vei 65;36280.0
10502;Digre;Astrid;2007-2-24;Gamle Asheimvei 20;61267.0
10503;Myhren;Victor;2007-2-10;H.Abr.Hansens gate 36;49660.0
10504;Sannes;Henrik;2005-2-5;Sandbækveien 30;46689.0
10505;Abdi;Åsmund;2007-12-27;Granneslia 100;86104.0
10506;Iversen;Marita;2019-8-21;Fagstadvegen 30;94872.0
10507;Olsrud;Andreas;1999-4-6;Vollgata 62;38771.0
10508;Meland;Ella;1998-5-6;Barbugårdsveien 44;92831.0
10509;Opsahl;Alisa;2009-8-10;Bølgenhøgda 97;29419.0
10510;Skogheim;Mina;2010-9-28;E C Dahls gate 31;7361.0
10511;Kvam;Thea;2000-10-2;Fossumveien 59;8607.0
10512;Breivik;Elise;2001-12-27;Bertelsbakken 16;29456.0
10513;Throndsen;Gabriel;2016-6-5;Vesthagen 49;53023.0
10514;Holte;Sigrid;2017-5-10;Lillengveien 4;43945.0
10515;Hansen;Alexander;2014-11-12;Granliveien 26;62372.0
10516;Erland;Kristian;2005-12-2;Bahustunet 64;43833.0
10517;Johannessen;Thomas;2019-9-13;Nordre Elvikvei 61;22680.0
10518;Nilsen;Ella;2011-12-5;Rugdevegen 87;47544.0
10519;Tornes;Selma;1996-4-9;Bregneveien 68;61373.0
10520;Kristiansen;Joakim;2013-9-3;Rådyrbakken 31;60824.0
10521;Holmedal;Alvilde;2002-6-8;Johannes Minsaas' veg 8;31917.0
10522;Rygg;Sunniva;1999-9-28;Fasanveien 59;98173.0
10523;Hem;Thomas;2013-3-26;Ulsrudfaret 51;40627.0
10524;Olsen;Elias;1997-7-17;Øykjeneshaugen 57;93615.0
10525;Holm;Andreas;2014-5-18;Vesthagen 35;11849.0
10526;Jonassen;Maja;2010-12-11;Ulveveien 50;49461.0
10527;Øvrevik;Isaac;2018-11-24;Vikerhavna 33;74126.0
10528;Johansen;Julia;2016-10-2;Jørgen Moes gate 55;22805.0
10529;Giske;Kristian;2003-6-23;Øyåsbakken 52;15135.0
10530;Andersen;Mia;2000-3-27;Doktorveien 72;91960.0
10531;Hetland;Erlend;1996-5-11;Jordbærstien 28;23056.0
10532;Eckhoff;Sigmund;2004-3-16;Bjørkelia 42;47585.0
10533;Henriksen;Andrea;1996-3-28;Frue terrasse 41;86597.0
10534;Røgeberg;Mathilde;2018-10-3;Vikens gate 12;91068.0
10535;Kruse;Magnus;2008-9-9;Halvor Flodens veg 85;91507.0
10536;Karlsrud;Martha;2017-11-11;Hestengbakken 95;69796.0
10537;Salomonsen;Ida;2019-11-1;Vaskerelven 42;87328.0
10538;Eliassen;Emma;1995-10-12;Byfoged Finnes gate 20;811.0
10539;Reinertsen;Tilde;2002-1-12;Hvidstenveien 92;36520.0
10540;Kvalvåg;Liam;2006-6-8;Sjøvegen 62;50419.0
10541;Johansen;Anna;2012-9-8;Elvelyveien 22;50108.0
10542;Svihus;Ali;2013-1-22;Skomværgata 51;50337.0
10543;Pettersen;Ahmed;2000-1-14;Sildråpevegen 41;86480.0
10544;Erland;Sina;2013-8-5;Knattenskogen 14;49221.0
10545;Thorstensen;Martin;2002-2-5;Byfoged Finnes gate 10;36653.0
10546;Sørmo;Musab;1995-10-20;Ekrehaugen 9;95180.0
10547;Sveum;Stein;2018-3-7;Roald Amundsens veg 13;79017.0
10548;Larsen;Eira;2018-9-8;Åmøygata 96;88971.0
10549;Nilsen;Solveig;2016-9-24;Borgenbråten 96;74716.0
10550;Kristensen;Iver;1998-8-3;Bergesgarden 81;50187.0
10551;Pedersen;Sebastian;2005-9-26;Sørumgata 72;13176.0
10552;Gjersøe;Thea;2016-6-22;Abildsøfaret 91;73349.0
10553;Rørvik;Nora;1998-3-21;Gårdsveien 66;58050.0
10554;Birkeland;Tilde;1997-9-26;Brandstorpveien 32;67188.0
10555;Molden;Ingeborg;1996-7-7;Gonveien 1;24085.0
10556;Lie;Leon;2019-0-7;Harehaugveien 54;62577.0
10557;Jensen;Dennis;1997-12-8;Sollivegen 53;3527.0
10558;Ekeland;Ayub;2015-4-17;Strømsveien 55;58356.0
10559;Bakken;Linnea;2006-3-10;Bakkeveien 33;72409.0
10560;Johansen;Hamza;2018-5-14;Kolleveien 21;39051.0
10561;Martinsen;Kajsa;2013-0-12;Vollgata 5;80527.0
10562;Hansen;Aurora;2005-11-10;Urskjellveien 72;77462.0
10563;Ruud;Amalie;2006-11-16;Vesterlivegen 27;98958.0
10564;Holth;Ada;2015-1-10;Gamle Asheimvei 68;91493.0
10565;Aasland;Sara;2016-6-4;Forushagen 23;69561.0
10566;Kolstad;Maria;2004-2-20;Stridestraumvegen 62;78488.0
10567;Braathen;Jenny;2016-10-26;Trygves vei 17;25528.0
10568;Breivik;Kaja;1995-10-24;Faunveien 69;89345.0
10569;Bjørndal;Hanna;1996-4-14;Ladetrøa 41;8604.0
10570;Røste;Leo;2004-4-20;Harestien 97;34388.0
10571;Mørk;Colin;2002-2-11;Seimsleitet 11;85220.0
10572;Eikeland;Elena;2010-6-17;Grønlandsleiret 81;54739.0
10573;Hestvik;Benjamin;2004-10-8;Th. Engers veg 10;62142.0
10574;Wilhelmsen;Aurora;1997-0-4;Gårdsveien 57;14890.0
10575;Opsahl;Amelia;2015-9-24;Engvegen 3;8402.0
10576;Gustavsen;Syver;2017-6-5;Opalvegen 47;52641.0
10577;Kaur;Aksel;2015-9-11;Langeveien 65;4492.0
10578;Eriksen;Malin;2015-9-15;Øvre Krohnåsen 78;40952.0
10579;Gjerde;Eva;2008-6-1;Svehaug 63;31736.0
10580;Iversen;Linea;2017-8-24;Rådmann Knudsens gate 91;18320.0
10581;Iversen;Muhammad;2019-7-2;Stærvegen 95;74766.0
10582;Leivestad;Malin;2008-2-8;Gamle Stemvei 68;79005.0
10583;Pettersen;Patrycja;1995-11-15;Vammatoppen 50;22916.0
10584;Martinsen;Sunniva;2005-9-20;Meklenborgåsen 8;35464.0
10585;Lund;Bella;2014-0-7;Scottsborg 22;90710.0
10586;Wang;Hannah;2005-9-25;Naustvegen 16;5427.0
10587;Lie;Amalie;1999-5-18;Amalienborgvegen 78;68057.0
10588;Ulvund;Pernille;2014-6-10;Torevågvegen 49;51173.0
10589;Rønning;Sander;2001-4-4;Eikåsneset 25;61894.0
10590;Pedersen;Bjørn;1999-2-24;Reichweins gate 89;25530.0
10591;Moen;Hanna;1998-6-7;Sandbækveien 32;48702.0
10592;Moe;Mathea;2015-5-16;Steinveien 32;40071.0
10593;Martinsen;Celine;1996-8-19;Kampens plass 46;46369.0
10594;Johansen;Torben;2010-1-1;Ågårdvegen 19;70656.0
10595;Strøm;Johannes;2019-0-10;Skytterlagsveien 36;24539.0
10596;Kristiansen;Jens;2014-8-19;Buergrenda 84;13269.0
10597;Bergmann;Emine;2006-9-6;Nærbøgata 24;57682.0
10598;Thorkildsen;Celina;2003-3-18;Skomværgata 80;64499.0
10599;Berg;Gabriel;2004-7-12;Sandskargata 14;94275.0
10600;Viddal;Truls;2018-4-28;Greiplandsløyfen 52;27309.0
10601;Gundersen;Emilie;1997-11-19;Vennelystveien 24;27658.0
10602;Østensen;Viktor;2013-4-10;Mauds vei 32;72811.0
10603;Eikås;Marielle;2013-6-27;Pilkveien 24;76469.0
10604;Joakimsen;Jakob;2013-3-24;Øvregate 12;36059.0
10605;Jensen;Samira;2015-3-5;Fortunaveien 71;5383.0
10606;Stave;Thomas;2011-4-3;Hasselveien 1;39672.0
10607;Øye;Thea;1995-12-13;Rødhettestien 3;37255.0
10608;Jensen;Bo;2012-3-26;Dronning Blancas gate 68;83451.0
10609;Reiersen;Anna;2002-9-9;Gravarskroken 75;23301.0
10610;Larsen;Nora;1998-10-24;Krokstien 55;40552.0
10611;Eriksen;Erlend;1997-12-5;Økrigata 57;44245.0
10612;Birkeland;Nora;2011-8-13;Nedre Prestavegen 9;85019.0
10613;Haukås;Simon;2010-10-27;Nye Teglverks vei 81;79826.0
10614;Samuelsen;Alva;2008-4-13;Olav Nygards veg 63;15019.0
10615;Jacobsen;Erik;2014-7-1;Lademoens Kirkealle 90;23052.0
10616;Bø;Theo;2018-7-7;Kløveråsveien 29;48773.0
10617;Bekkelund;Iris;2011-1-10;Myrlandsvegen 51;76225.0
10618;Backe;Adrian;2008-4-16;Borgenbråten 96;19861.0
10619;Henriksen;Sofie;2017-6-7;Nedre Nattland 16;55245.0
10620;Opstad;Sondre;2011-2-11;Veiberggata 34;42119.0
10621;Olsen;Isak;2008-2-24;Wedels gate 24;79460.0
10622;Karlsen;Nikolai;1999-5-6;Jens Dedekams vei 61;62588.0
10623;Takvam;Mia;2013-8-7;Nesbukta 34;90124.0
10624;Skogheim;Marvin;1996-9-17;Bjørkebakken 53;50956.0
10625;Lid;David;2001-9-4;Oskar Braatens veg 83;8096.0
10626;Brekke;Aron;2002-7-3;Welhavens gate 77;7878.0
10627;Solstad;Ingeborg;2017-2-26;Bjørkelunden 45;62551.0
10628;Haugerud;Mia;2002-12-27;Lundsbakken 57;97287.0
10629;Digre;Emilie;2009-11-19;Kringsjåvegen 87;79154.0
10630;Aasen;Lars;2004-10-3;Løypevegen 23;83874.0
10631;Dale;Daniel;2016-7-13;Stærvegen 73;41354.0
10632;Kristiansen;Sander;2004-8-0;Schiøtts vei 89;12231.0
10633;Syversen;Musab;1996-3-6;Buskogen 55;22468.0
10634;Hansen;Martyna;2016-8-24;Barbugårdsveien 97;54271.0
10635;Andorsen;Tiril;2012-7-14;Haugstua 75;45329.0
10636;Karlsrud;Amalie;2000-0-28;Knausen 32;62213.0
10637;Hansen;Celina;2015-5-0;Svehaug 4;44396.0
10638;Eriksen;Jens;2017-8-14;Mons Slettens veg 71;6355.0
10639;Lillevik;Ole;2009-12-6;Paul Bentsens gate 95;67901.0
10640;Jacobsen;Marte;2018-10-18;Bekkefaret 96;73348.0
10641;Berge;Aria;2015-4-22;Junos vei 62;66101.0
10642;Henriksen;Isak;1997-0-3;De Eldres vei 91;57312.0
10643;Samuelsen;Melissa;1998-12-11;Veiberggata 8;8865.0
10644;Andreassen;Adrian;2009-1-28;Dr. Backers veg 71;47401.0
10645;Kjørsvik;Ylva;1998-5-25;Høylandsvegen 42;99869.0
10646;Lund;Iben;2018-8-3;Johan Bojers veg 84;82276.0
10647;Andersson;Kenan;2004-4-0;Granlytunet 81;39897.0
10648;Stangeland;Amalie;2004-8-17;Grønliveien 44;92462.0
10649;Hansen;Vegard;2013-7-18;Dronning Blancas gate 99;16840.0
10650;Gundersen;Eirik;2002-8-6;Georg Feydts gate 57;82007.0
10651;Semb;Tuva;1997-2-16;Sandvollia 90;9951.0
10652;Erland;Maia;2016-6-24;Myrveien 94;48339.0
10653;Braathen;Elias;2009-12-9;Gamle Asheimvei 19;49397.0
10654;Seland;Guro;1995-2-20;Einar Solstads vei 21;95597.0
10655;Mæhle;Amalie;1995-1-6;Stalheimvegen 48;39864.0
10656;Hansen;Andreas;2012-0-25;Frivoldveien 83;91603.0
10657;Bjørge;Sara;1999-1-3;Embetsveien 73;74593.0
10658;Norman;Alicja;2006-0-26;Haugeplassen 69;57247.0
10659;Hjelseth;Benjamin;2009-3-15;Nordre Skuteviksveien 36;95005.0
10660;Seldal;Hannah;2005-9-20;Storhaugen 37;98670.0
10661;Lien;Emil;2014-2-16;Anton Borchs veg 15;93639.0
10662;Ellingsen;Amalie;2016-0-0;Skihytteveien 17;5454.0
10663;Ramstad;Millian;2013-4-5;Høybødalen 5;16587.0
10664;Bjørvik;Lukas;2011-3-15;Furustadveien (uten husnummer) 100;21096.0
10665;Haugen;Marielle;1996-11-25;Elsbuneset 53;59805.0
10666;Hellesø;Vegard;2014-9-6;Stranddalsveien 63;10983.0
10667;Svensen;Tilde;2008-8-14;Signalvegen 70;70137.0
10668;Toresen;Leah;2003-7-22;Vaskerelven 11;21414.0
10669;Aksdal;Alise;2017-12-10;Harehaugveien 22;12548.0
10670;Huse;Lucas;2011-5-18;Rugdeberget 14;46932.0
10671;Westby;Wilma;2016-7-7;Måsesvingen 42;81935.0
10672;Andreassen;Erlend;1995-5-27;Chr Michelsens gate 90;64335.0
10673;Jensen;Emmett;2019-0-3;Økrigata 83;83524.0
10674;Kjørsvik;Karen;2009-0-25;Gamle Borgen vei 21;32091.0
10675;Richardsen;Leo;1995-1-18;Lundetunet 75;80395.0
10676;Mikalsen;Sandra;2008-0-3;Risøbank 25;89021.0
10677;Hansen;Mille;2012-10-13;Nansenveien 86;62355.0
10678;Eriksen;Mathias;1999-9-3;Amalienborgvegen 16;66682.0
10679;Øvrevik;Sofie;2008-7-27;Vikens gate 51;71686.0
10680;Haugen;Lotta;2009-4-8;Ørstvedtøya 10;63570.0
10681;Kristiansen;Isabella;2018-4-14;Hystadvegen 22;46199.0
10682;Nilsen;Amalie;2019-0-17;Blekebakken 62;5186.0
10683;Gulbrandsen;Sarah;2017-9-5;Urskjellveien 90;86163.0
10684;Løberg;Mathea;2002-12-13;Ulveveien 26;23457.0
10685;Lie;Anna;1997-5-25;Sandgata 94;1145.0
10686;Johannessen;Vegard;1999-3-25;Skarvaveien 61;68908.0
10687;Kvam;Simen;1997-1-5;Vidars vei 43;87503.0
10688;Karlsen;Alma;2003-8-18;Flesåstunet 21;12.0
10689;Bø;Ingrid;1999-0-22;Åledalsveien 44;94953.0
10690;Johansen;Frida;2009-7-24;Lillehauger 78;18982.0
10691;Nilsen;Mia;2013-10-3;Mørkvedtråkket 79;31720.0
10692;Nordtveit;Tiril;2000-8-7;Adjunkt Dørums gate 28;9899.0
10693;Lien;Konrad;2002-8-17;Stuffen 1;89481.0
10694;Nygård;Leah;2003-3-23;Huldervegen 15;88114.0
10695;Hjelseth;Filip;2002-8-16;Oppsjøveien 88;91068.0
10696;Sjursen;Helle;2007-7-22;Snarrønningveien 94;86740.0
10697;Hågensen;Ingrid;2002-9-3;Daniel Hansens gate 26;42580.0
10698;Eriksen;Magnus;2009-1-23;Stølshaug 43;22457.0
10699;Nesse;Erika;2010-3-27;Sjøvegen 61;9535.0
10700;Herdlevær;Ailo;2012-8-10;Hagabråten 29;34136.0
10701;Richardsen;Andrea;2012-1-7;Agronomveien 93;51659.0
10702;Lillevik;Lykke;2014-0-28;Munkerudkleiva 70;91665.0
10703;Haga;Freya;2007-8-24;Salmakergata 99;16454.0
10704;Hagen;Mikkel;2017-10-20;Båtsmannsveien 51;52189.0
10705;Aarsland;Hanna;2011-2-14;Måmyrstien 77;75868.0
10706;Gundersen;Lerke;2018-12-13;Rasmus Mortensens vei 15;55052.0
10707;Jørstad;Matheo;2019-10-14;Gravavegen 16;83286.0
10708;Karlsen;Tilde;2017-0-27;Hatlaskaret 79;70812.0
10709;Hansen;Ulrikke;2003-1-19;Meatjønnshaugen 10;7195.0
10710;Lea;Cornelius;2004-2-5;Vestheimgata 35;21714.0
10711;Danielsen;Matilde;1998-3-12;Frogner plass 82;45531.0
10712;Berg;Elise;2008-3-0;Morildvegen 90;96662.0
10713;Bergland;Ada;2000-9-11;Strandgata 18;77879.0
10714;Haga;Johanne;2003-7-4;Heimtrøa 63;19130.0
10715;Sand;Elise;2007-4-27;Kari Trestakks vei 52;23259.0
10716;Skogen;Aksel;1998-0-25;Øvre Ringvei 41;84307.0
10717;Granås;Åsmund;1995-12-27;Friggs veg 36;25395.0
10718;Devik;Malin;2002-11-10;Bjørkelunden 47;13261.0
10719;Askim;Sander;2001-10-16;Espentunet 39;25051.0
10720;Haugen;Lærke;2010-2-27;Dr. Backers veg 22;60604.0
10721;Johansen;Selma;1999-7-28;Skistuvegen 61;67686.0
10722;Lossius;Magnus;2004-7-16;Bevervegen 90;34034.0
10723;Jønsson;Sunniva;2007-7-27;Konvertorveien 86;99736.0
10724;Sandli;Martin;1995-4-23;Kvålveien 93;59515.0
10725;Sylte;Sunniva;1996-11-28;Eikelia 78;8304.0
10726;Brox;Guro;2018-10-24;Kolleveien 43;90843.0
10727;Tvedt;Nora;2012-7-12;Nordliskrenten 54;83521.0
10728;Iversen;Joakim;2001-5-27;Magnus Lagabøters veg 17;18785.0
10729;Sunde;Denis;2007-0-4;Valbeinet 27;78920.0
10730;Helle;Leon;2006-10-10;Vollgata 74;80729.0
10731;Pedersen;Alise;1996-1-7;Eckmannsbakken 51;49990.0
10732;Ulvund;Alexandra;2014-2-11;Einerveien 47;85912.0
10733;Knutsen;Adrian;2006-1-18;Sveiserveien 81;90365.0
10734;Giske;Abdullah;2013-0-11;Kvålveien 3;16703.0
10735;Kaya;Mohammed;2012-0-3;Gjellum terrasse 64;86695.0
10736;Øygard;Selma;2019-3-11;Stallane 20;42734.0
10737;Nilsen;Alexander;2007-12-28;Nørstrudvegen 86;69065.0
10738;Sønderland;Julian;2004-12-15;Ginatunet 51;71063.0
10739;Finnerud;Aylin;2010-7-11;Jordbærstien 28;39204.0
10740;Sollie;Elias;1996-9-10;Scottsborg 66;65929.0
10741;Ruud;Melina;2018-7-12;Ove Jensens vei 13;78660.0
10742;Rygg;Emily;2004-5-23;Buergrenda 79;92014.0
10743;Olsrud;Sanna;2002-5-14;Rambergveien 29;55234.0
10744;Kvam;Emma;2009-10-6;Hvålagata 97;6451.0
10745;Selvik;Sanna;2011-8-10;Aasmund Vinjes vei 9;9556.0
10746;Olsen;Åsne;1999-5-7;Lågendalsveien 1;84757.0
10747;Tangen;Emma;2002-6-5;Schweigaards gate 30;47955.0
10748;Øen;Patryk;2006-4-5;Sentroveien 42;24548.0
10749;Antonsen;Aksel;2009-6-28;Buråsveien 31;24571.0
10750;Svendsen;Kim;2004-9-7;Torger Carlsens gate 78;34471.0
10751;Hansen;Mathias;2018-8-17;Jerpeveien 36;41066.0
10752;Gjerde;Agathe;2009-4-15;Grubevegen 93;55365.0
10753;Sjøthun;Karen;2014-0-25;Lundevegen 40;58863.0
10754;Rørvik;Eirik;2006-7-20;Nansenveien 8;63683.0
10755;Sveen;Oscar;2009-10-15;Dyre Vaas vei 54;46429.0
10756;Næss;Leonora;2003-1-3;Stunnerveien 83;25298.0
10757;Kringstad;Oscar;2007-5-10;Nikolaikirkeallmenningen 8;32197.0
10758;Korsnes;Sigmund;2008-7-10;Thomassletta 77;83232.0
10759;Nilsen;Johannes;2004-7-3;Egstien 72;51498.0
10760;Paulsen;William;1999-9-23;Østhellinga 98;41877.0
10761;Eriksen;Erlend;2004-12-9;Øvre Bøkeligate 99;5093.0
10762;Solheim;Ruth;1995-5-22;Øvre Ringvei 9;8233.0
10763;Suhr;Jenny;2000-10-25;Karisvingen 93;62991.0
10764;Mork;Sondre;1996-11-5;Lundsbakken 16;23516.0
10765;Forsberg;Ahmed;2009-12-2;Hofsfossveien 12;47307.0
10766;Karlsen;Isak;2016-6-9;Muslingveien 89;66846.0
10767;Helland;Jens;1997-6-20;Flyplassvegen 60;18510.0
10768;Brekke;Line;2007-6-5;Veslevegen 45;38327.0
10769;Farstad;Ibrahim;1996-6-12;Harehaugveien 4;77747.0
10770;Nordhagen;Katrina;2018-11-19;Brakkebakken 34;274.0
10771;Arntzen;Frida;1999-4-9;Peder Myhres veg 31;7361.0
10772;Berg;Sanna;2010-6-13;Østre Solberg vei 17;96328.0
10773;Slette;Anna;1999-8-10;Hellesteinveien 14;26236.0
10774;Sjøli;Iver;2015-12-8;Egstien 72;16098.0
10775;Anti;Anton;1996-8-4;Bruksgata 81;81312.0
10776;Bø;Josef;2010-6-16;Peter Aas' vei 77;90277.0
10777;Larsen;Sofia;2009-3-25;Stensveien 42;68497.0
10778;Brekke;Josef;2012-6-13;Lassedalsveien 3;7493.0
10779;Steine;Kristine;1995-6-4;Welhavens gate 60;85402.0
10780;Jørstad;Noah;1998-3-16;Hansøyveien 83;90639.0
10781;Bjørkum;Aylin;2009-0-11;Myrlandsvegen 80;8574.0
10782;Larsen;Sunniva;1998-0-28;Olav Kyrres plass 53;9122.0
10783;Heiberg;Amina;2008-6-6;Skolegata 90;20509.0
10784;Øye;Ingebjørg;1995-0-28;Blåklokkeveien 99;79076.0
